ibge_code,municipality,state,latitude,longitude,year,month,total_rainfall,average_temperature,average_humidity,rainy_days,dry_days,max_daily_rainfall,temperature_std,weather_observation_days,max_consecutive_dry_days,missing_weather_days,weather_coverage_ratio,has_complete_weather_period
3524105,Ituverava,SP,-20.3355,-47.7902,2020,3,102.33,22.54,82.41,19,12,17.14,1.1,31,5,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,4,23.86,21.72,78.33,6,24,6.49,1.18,30,15,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,5,21.01,18.85,70.98,2,29,9.77,2.43,31,22,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,6,3.02,21.07,63.61,1,29,1.14,1.35,30,23,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,7,5.12,21.31,52.64,2,29,1.99,1.67,31,17,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,8,3.03,22.22,45.28,1,30,1.83,2.99,31,21,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,9,6.63,26.74,38.25,2,28,3.3,2.28,30,20,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,10,62.77,27.24,53.96,14,17,8.77,3.48,31,6,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,11,64.32,24.99,59.54,13,17,13.79,1.69,30,4,0,1.0,True
3524105,Ituverava,SP,-20.3355,-47.7902,2020,12,194.53,24.47,75.48,28,3,13.7,1.29,31,1,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,1,268.77,25.42,80.47,27,4,31.95,1.04,31,3,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,2,270.26,24.3,86.21,26,3,23.68,1.05,29,1,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,3,102.53,23.72,80.38,17,14,17.69,1.26,31,5,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,4,23.99,23.13,74.45,5,25,7.25,1.11,30,15,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,5,22.06,20.55,65.8,3,28,11.34,2.53,31,22,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,6,2.28,22.8,59.54,0,30,0.45,1.39,30,30,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,7,4.09,22.92,48.94,1,30,1.36,1.92,31,17,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,8,3.02,23.96,41.95,2,29,1.71,2.86,31,20,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,9,6.57,28.25,36.65,2,28,3.92,2.28,30,20,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,10,63.51,28.82,51.13,14,17,8.56,3.57,31,6,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,11,64.35,26.32,57.57,12,18,12.84,1.94,30,8,0,1.0,True
3524204,Jaborandi,SP,-20.6884,-48.4112,2020,12,203.61,25.51,75.94,29,2,14.35,1.34,31,1,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,1,210.74,24.93,79.41,25,6,30.28,1.03,31,3,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,2,254.16,23.6,84.9,23,6,45.12,1.25,29,4,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,3,98.68,23.17,78.88,13,18,32.34,1.5,31,11,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,4,16.93,22.2,70.42,4,26,6.69,1.13,30,15,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,5,24.53,19.58,64.46,2,29,16.94,2.74,31,13,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,6,18.36,21.68,63.82,6,24,4.71,1.62,30,16,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,7,1.57,21.77,51.83,0,31,0.57,2.32,31,31,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,8,11.36,22.43,46.27,4,27,3.38,3.19,31,15,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,9,18.53,27.14,40.35,3,27,10.51,2.57,30,19,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,10,38.12,27.79,50.52,10,21,7.38,3.43,31,9,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,11,47.67,26.12,54.49,12,18,8.84,2.27,30,8,0,1.0,True
3524303,Jaboticabal,SP,-21.252,-48.3252,2020,12,139.49,25.86,70.41,25,6,17.9,1.36,31,2,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,1,171.45,22.85,82.06,22,9,16.87,2.04,31,3,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,2,290.17,22.08,86.02,27,2,62.61,2.13,29,1,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,3,104.5,20.91,85.63,18,13,26.99,1.73,31,5,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,4,23.49,19.24,81.68,8,22,4.31,1.43,30,9,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,5,33.15,17.06,76.92,7,24,5.87,2.2,31,8,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,6,98.76,18.58,79.44,13,17,21.3,2.06,30,10,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,7,25.68,17.69,76.17,7,24,8.02,2.15,31,13,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,8,47.26,17.81,76.03,8,23,10.33,3.08,31,14,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,9,23.89,22.16,69.27,3,27,12.59,2.77,30,19,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,10,78.9,22.09,72.23,17,14,17.03,3.24,31,4,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,11,86.57,21.08,75.92,16,14,19.13,3.03,30,5,0,1.0,True
3524402,Jacareí,SP,-23.2983,-45.9658,2020,12,221.56,22.96,81.58,27,4,19.99,1.69,31,2,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,1,201.38,26.3,76.8,22,9,36.93,1.18,31,4,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,2,193.89,24.76,83.17,21,8,20.48,1.34,29,5,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,3,88.33,24.31,75.9,14,17,22.8,1.61,31,7,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,4,46.51,23.32,68.56,10,20,9.75,1.5,30,7,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,5,28.12,20.6,61.36,3,28,20.54,2.86,31,10,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,6,17.42,22.74,62.18,4,26,7.9,1.55,30,16,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,7,0.57,22.74,51.67,0,31,0.21,2.44,31,31,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,8,22.12,23.45,46.27,5,26,10.55,3.04,31,15,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,9,21.26,28.41,39.16,4,26,7.11,2.5,30,18,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,10,76.05,28.98,49.65,13,18,14.55,3.51,31,9,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,11,68.6,27.01,52.86,11,19,22.34,2.36,30,8,0,1.0,True
3524501,Jaci,SP,-20.8805,-49.5797,2020,12,168.28,26.75,69.89,27,4,17.07,1.58,31,1,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,1,144.65,24.58,79.43,21,10,26.45,2.34,31,4,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,2,234.27,23.15,85.99,21,8,41.51,2.31,29,5,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,3,123.02,22.14,85.39,16,15,18.33,1.74,31,5,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,4,24.47,20.7,77.31,6,24,8.39,1.91,30,10,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,5,25.25,18.7,72.6,4,27,9.04,2.14,31,8,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,6,152.26,19.3,80.86,15,15,58.37,2.63,30,9,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,7,46.37,17.95,78.08,5,26,17.08,2.77,31,14,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,8,119.34,18.07,82.8,10,21,35.42,2.89,31,12,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,9,26.95,21.5,77.39,8,22,4.77,2.87,30,13,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,10,92.5,22.2,76.19,12,19,25.69,3.04,31,5,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,11,92.6,21.76,77.08,16,14,14.05,3.05,30,5,0,1.0,True
3524600,Jacupiranga,SP,-24.6963,-48.0064,2020,12,148.63,24.32,79.51,23,8,16.65,1.91,31,4,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,1,194.73,23.71,79.07,24,7,34.12,1.34,31,3,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,2,292.48,22.74,83.71,22,7,50.64,1.36,29,4,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,3,92.1,21.91,80.74,13,18,21.39,1.51,31,6,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,4,6.01,20.31,75.47,2,28,1.75,1.24,30,16,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,5,19.94,17.79,69.37,4,27,11.42,2.53,31,8,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,6,51.44,19.64,71.82,9,21,13.82,1.64,30,16,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,7,6.39,19.48,62.63,2,29,1.98,2.07,31,22,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,8,27.75,19.96,57.63,5,26,9.14,3.09,31,10,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,9,17.01,25.17,48.32,4,26,12.1,2.62,30,19,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,10,37.52,25.45,55.62,11,20,5.91,3.34,31,7,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,11,80.09,23.93,61.84,14,16,20.5,2.49,30,6,0,1.0,True
3524709,Jaguariúna,SP,-22.7037,-46.9851,2020,12,147.53,24.43,73.43,25,6,16.56,1.32,31,2,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,1,205.56,27.1,75.71,24,7,42.91,1.19,31,4,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,2,185.81,25.65,81.21,23,6,18.77,1.38,29,4,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,3,54.34,25.54,71.88,8,23,12.1,1.45,31,11,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,4,34.28,24.75,63.57,5,25,12.5,1.89,30,15,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,5,17.05,21.78,57.55,3,28,11.72,3.03,31,13,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,6,13.45,23.77,59.53,4,26,5.81,1.49,30,22,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,7,1.3,23.53,49.43,0,31,0.65,2.49,31,31,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,8,6.02,24.57,43.39,2,29,2.11,3.2,31,16,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,9,5.45,29.72,35.52,3,27,1.61,2.03,30,18,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,10,71.19,30.07,48.79,13,18,12.59,3.36,31,7,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,11,60.61,28.1,51.38,10,20,16.61,2.32,30,8,0,1.0,True
3524808,Jales,SP,-20.2672,-50.5494,2020,12,98.38,28.64,61.58,22,9,14.55,1.63,31,2,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,1,154.91,23.5,81.4,25,6,22.8,2.17,31,3,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,2,261.15,22.63,86.43,29,0,29.12,2.15,29,0,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,3,95.69,21.46,85.5,18,13,18.13,1.68,31,5,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,4,18.47,20.19,79.46,8,22,2.62,1.48,30,7,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,5,26.61,18.49,73.97,5,26,5.36,2.04,31,16,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,6,55.7,19.72,76.63,10,20,18.55,2.18,30,10,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,7,16.06,18.91,73.05,5,26,4.92,2.23,31,12,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,8,44.89,18.82,74.43,7,24,13.77,2.92,31,15,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,9,44.18,22.54,70.74,5,25,17.66,2.8,30,19,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,10,102.16,22.18,75.07,17,14,20.78,3.03,31,4,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,11,115.68,21.28,78.6,21,9,30.56,2.76,30,3,0,1.0,True
3524907,Jambeiro,SP,-23.2522,-45.6942,2020,12,272.52,23.19,83.91,30,1,26.82,1.8,31,1,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,1,194.05,22.44,81.38,19,12,30.32,1.82,31,5,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,2,357.69,21.66,85.68,24,5,91.15,1.96,29,2,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,3,145.4,20.57,84.85,17,14,41.55,1.72,31,5,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,4,31.26,18.4,83.65,7,23,9.72,1.34,30,9,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,5,48.12,15.78,79.84,10,21,10.0,2.29,31,7,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,6,145.06,17.37,82.95,14,16,42.83,1.79,30,10,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,7,45.57,16.5,79.38,8,23,15.68,2.03,31,11,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,8,61.55,16.88,78.41,9,22,14.89,2.91,31,12,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,9,18.6,21.64,69.14,3,27,9.99,2.65,30,19,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,10,77.24,21.84,70.79,11,20,16.76,3.27,31,7,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,11,71.64,21.01,73.27,15,15,11.78,3.1,30,6,0,1.0,True
3525003,Jandira,SP,-23.5275,-46.9023,2020,12,133.32,22.92,78.49,25,6,11.56,1.54,31,3,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,1,247.78,24.48,80.28,25,6,29.8,1.04,31,3,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,2,276.71,23.26,86.58,26,3,20.25,1.05,29,1,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,3,93.62,22.65,81.69,17,14,14.5,1.23,31,6,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,4,17.9,22.1,74.35,5,25,5.37,1.02,30,15,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,5,17.61,19.4,66.83,4,27,6.95,2.66,31,13,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,6,11.67,21.61,61.57,3,27,5.57,1.42,30,17,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,7,4.45,21.76,50.25,2,29,1.78,1.99,31,17,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,8,4.22,22.43,44.35,2,29,1.61,3.19,31,20,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,9,13.05,26.84,39.21,3,27,5.89,2.6,30,20,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,10,57.73,27.25,53.64,11,20,9.85,3.47,31,6,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,11,55.7,25.24,58.63,12,18,7.65,1.94,30,6,0,1.0,True
3525102,Jardinópolis,SP,-21.0176,-47.7606,2020,12,191.48,24.85,74.78,29,2,16.32,1.29,31,1,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,1,205.84,23.05,80.35,22,9,38.68,1.54,31,4,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,2,303.71,22.26,84.18,21,8,67.99,1.68,29,4,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,3,97.25,21.37,82.18,12,19,17.97,1.63,31,6,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,4,17.33,19.48,78.85,3,27,9.32,1.27,30,23,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,5,30.93,16.96,73.99,4,27,12.52,2.41,31,8,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,6,90.33,18.41,78.18,11,19,22.97,1.72,30,11,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,7,23.35,17.94,72.01,6,25,7.92,2.12,31,10,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,8,44.69,18.28,69.37,8,23,11.91,3.01,31,12,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,9,16.31,23.58,58.7,2,28,12.75,2.64,30,20,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,10,49.91,23.83,62.19,10,21,8.59,3.43,31,7,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,11,81.11,22.61,67.35,15,15,16.76,2.88,30,6,0,1.0,True
3525201,Jarinu,SP,-23.1039,-46.728,2020,12,155.64,23.63,76.65,25,6,20.38,1.42,31,3,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,1,83.91,26.08,70.32,18,13,17.43,1.33,31,6,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,2,208.47,24.39,78.17,15,14,66.91,1.77,29,8,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,3,43.39,23.95,72.12,8,23,11.06,1.85,31,10,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,4,10.98,21.86,68.36,2,28,5.09,1.62,30,16,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,5,21.58,18.53,67.44,2,29,14.55,2.89,31,13,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,6,62.06,20.04,74.16,9,21,35.92,1.85,30,15,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,7,6.18,19.55,66.38,2,29,3.8,2.37,31,22,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,8,38.46,19.99,63.32,6,25,11.38,3.11,31,15,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,9,8.31,25.5,52.71,4,26,3.67,2.52,30,17,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,10,51.69,26.08,56.04,8,23,17.55,3.16,31,8,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,11,48.32,24.7,61.12,11,19,14.65,2.58,30,10,0,1.0,True
3525300,Jaú,SP,-22.2936,-48.5592,2020,12,120.98,25.81,71.2,21,10,25.26,1.33,31,3,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,1,271.43,24.14,81.61,27,4,39.73,0.97,31,2,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,2,302.7,23.18,86.79,28,1,26.28,0.99,29,1,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,3,102.33,22.54,82.41,19,12,17.14,1.1,31,5,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,4,23.86,21.72,78.33,6,24,6.49,1.18,30,15,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,5,21.01,18.85,70.98,2,29,9.77,2.43,31,22,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,6,3.02,21.07,63.61,1,29,1.14,1.35,30,23,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,7,5.12,21.31,52.64,2,29,1.99,1.67,31,17,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,8,3.03,22.22,45.28,1,30,1.83,2.99,31,21,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,9,6.63,26.74,38.25,2,28,3.3,2.28,30,20,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,10,62.77,27.24,53.96,14,17,8.77,3.48,31,6,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,11,64.32,24.99,59.54,13,17,13.79,1.69,30,4,0,1.0,True
3525409,Jeriquara,SP,-20.3116,-47.5918,2020,12,194.53,24.47,75.48,28,3,13.7,1.29,31,1,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,1,175.55,22.0,81.83,22,9,18.57,1.69,31,3,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,2,275.48,21.36,85.33,25,4,48.47,1.87,29,1,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,3,91.55,20.33,83.92,14,17,19.1,1.67,31,7,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,4,13.45,18.61,80.14,3,27,3.41,1.33,30,22,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,5,21.98,16.04,75.59,6,25,4.1,2.32,31,8,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,6,68.31,17.7,78.29,11,19,20.96,1.77,30,11,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,7,14.43,17.2,72.26,4,27,3.7,1.88,31,14,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,8,39.41,17.46,69.36,6,25,9.93,3.09,31,15,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,9,25.69,22.36,61.74,3,27,15.7,2.7,30,19,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,10,55.63,22.45,66.55,13,18,9.24,3.28,31,5,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,11,105.17,21.14,71.95,17,13,21.9,2.77,30,5,0,1.0,True
3525508,Joanópolis,SP,-22.927,-46.2741,2020,12,222.18,22.22,80.95,28,3,21.0,1.42,31,2,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,1,200.34,26.38,74.1,18,13,24.26,1.16,31,5,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,2,234.56,24.73,82.06,21,8,28.26,1.42,29,5,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,3,75.22,24.75,70.25,9,22,25.97,1.81,31,12,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,4,50.57,22.98,64.15,3,27,30.25,1.96,30,16,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,5,43.12,20.03,60.89,5,26,31.06,3.16,31,12,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,6,86.88,21.06,72.63,9,21,45.47,1.69,30,15,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,7,4.87,20.59,62.73,1,30,4.0,2.88,31,30,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,8,67.04,21.17,59.08,6,25,21.16,3.09,31,15,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,9,9.41,27.01,46.72,5,25,2.54,2.32,30,19,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,10,80.75,27.8,53.81,15,16,26.65,3.28,31,7,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,11,44.42,27.05,51.87,9,21,14.35,2.62,30,8,0,1.0,True
3525607,João Ramalho,SP,-22.2473,-50.7694,2020,12,141.97,26.83,68.98,22,9,18.69,1.32,31,3,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,1,213.73,26.88,75.03,19,12,42.99,1.22,31,5,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,2,186.99,25.28,81.41,23,6,19.42,1.41,29,4,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,3,84.45,25.12,72.78,13,18,26.14,1.68,31,7,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,4,59.46,23.55,68.79,10,20,13.35,1.75,30,7,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,5,29.87,20.82,61.7,4,27,21.72,3.0,31,10,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,6,25.26,22.88,63.71,3,27,9.48,1.53,30,22,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,7,0.72,22.7,53.63,0,31,0.3,2.55,31,31,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,8,27.6,23.25,50.09,9,22,12.75,3.02,31,12,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,9,22.88,28.54,41.16,5,25,8.97,2.35,30,14,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,10,78.77,29.1,51.26,14,17,16.98,3.46,31,9,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,11,42.24,27.79,51.29,9,21,10.23,2.47,30,11,0,1.0,True
3525706,José Bonifácio,SP,-21.0551,-49.6892,2020,12,124.18,27.91,64.43,23,8,18.16,1.67,31,3,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,1,184.39,26.2,73.87,18,13,29.5,1.18,31,5,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,2,236.4,24.56,81.67,21,8,29.39,1.42,29,5,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,3,69.0,24.39,71.96,9,22,24.02,1.84,31,12,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,4,46.51,22.48,67.07,3,27,29.06,1.84,30,16,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,5,36.69,19.48,63.84,5,26,27.33,3.03,31,12,0,1.0,True
3525805,Júlio Mesquita,SP,-22.0112,-49.7873,2020,6,77.42,20.85,73.18,9,21,36.93,1.59,30,15,0,1.0,True
